Date,MaxT,MinT,Daily Avg
09/11/2013,94.,74.,84.
09/12/2013,100.,75.,87.5
09/13/2013,101.,80.,90.5
09/14/2013,105.,85.,95.
09/15/2013,105.,82.,93.5
09/16/2013,106.,88.,97.
09/17/2013,108.,88.,98.
09/18/2013,107.,84.,95.5
09/19/2013,103.,78.,90.5
09/20/2013,105.,77.,91.
09/21/2013,103.,81.,92.
09/22/2013,91.,73.,82.
09/23/2013,94.,67.,80.5
09/24/2013,99.,70.,84.5
09/25/2013,97.,72.,84.5
09/26/2013,97.,72.,84.5
09/27/2013,87.,69.,78.
09/28/2013,92.,63.,77.5
09/29/2013,94.,67.,80.5
09/30/2013,95.,68.,81.5
10/01/2013,96.,68.,82.
10/02/2013,95.,69.,82.
10/03/2013,94.,69.,81.5
10/04/2013,89.,68.,78.5
10/05/2013,86.,66.,76.
10/06/2013,93.,61.,77.
10/07/2013,97.,66.,81.5
10/08/2013,94.,67.,80.5
10/09/2013,88.,68.,78.
10/10/2013,72.,56.,64.
10/11/2013,79.,57.,68.
10/12/2013,87.,60.,73.5
10/13/2013,86.,62.,74.
10/14/2013,84.,62.,73.
10/15/2013,84.,60.,72.
10/16/2013,83.,58.,70.5
10/17/2013,83.,58.,70.5
10/18/2013,86.,58.,72.
10/19/2013,88.,58.,73.
10/20/2013,86.,60.,73.
10/21/2013,88.,59.,73.5
10/22/2013,94.,59.,76.5
10/23/2013,95.,64.,79.5
10/24/2013,93.,66.,79.5
10/25/2013,89.,62.,75.5
10/26/2013,91.,62.,76.5
10/27/2013,91.,64.,77.5
10/28/2013,86.,64.,75.
10/29/2013,74.,61.,67.5
10/30/2013,74.,55.,64.5
10/31/2013,76.,53.,64.5
11/01/2013,81.,54.,67.5
11/02/2013,90.,54.,72.
11/03/2013,85.,61.,73.
11/04/2013,80.,57.,68.5
11/05/2013,76.,58.,67.
11/06/2013,79.,55.,67.
11/07/2013,84.,53.,68.5
11/08/2013,85.,55.,70.
11/09/2013,85.,58.,71.5
11/10/2013,83.,58.,70.5
11/11/2013,90.,58.,74.
11/12/2013,92.,60.,76.
11/13/2013,85.,69.,77.
11/14/2013,82.,63.,72.5
11/15/2013,84.,62.,73.
11/16/2013,73.,62.,67.5
11/17/2013,76.,55.,65.5
11/18/2013,81.,57.,69.
11/19/2013,79.,56.,67.5
11/20/2013,75.,62.,68.5
11/21/2013,71.,58.,64.5
11/22/2013,60.,53.,56.5
11/23/2013,59.,51.,55.
11/24/2013,61.,50.,55.5
11/25/2013,64.,46.,55.
11/26/2013,71.,47.,59.
11/27/2013,71.,55.,63.
11/28/2013,74.,50.,62.
11/29/2013,75.,51.,63.
11/30/2013,71.,50.,60.5
12/01/2013,72.,51.,61.5
12/02/2013,70.,48.,59.
12/03/2013,74.,50.,62.
12/04/2013,63.,49.,56.
12/05/2013,57.,42.,49.5
12/06/2013,57.,36.,46.5
12/07/2013,58.,37.,47.5
12/08/2013,59.,47.,53.
12/09/2013,56.,36.,46.
12/10/2013,63.,38.,50.5
12/11/2013,72.,42.,57.
12/12/2013,74.,55.,64.5
12/13/2013,64.,45.,54.5
12/14/2013,69.,41.,55.
12/15/2013,71.,45.,58.
12/16/2013,74.,46.,60.
12/17/2013,82.,47.,64.5
12/18/2013,77.,52.,64.5
12/19/2013,72.,50.,61.
12/20/2013,58.,51.,54.5
12/21/2013,59.,46.,52.5
12/22/2013,62.,42.,52.
12/23/2013,69.,42.,55.5
12/24/2013,71.,44.,57.5
12/25/2013,71.,42.,56.5
12/26/2013,71.,49.,60.
12/27/2013,74.,46.,60.
12/28/2013,67.,46.,56.5
12/29/2013,69.,43.,56.
12/30/2013,69.,43.,56.
12/31/2013,72.,43.,57.5
01/01/2014,70.,43.,56.5
01/02/2014,77.,44.,60.5
01/03/2014,74.,48.,61.
01/04/2014,68.,48.,58.
01/05/2014,67.,42.,54.5
01/06/2014,68.,39.,53.5
01/07/2014,69.,42.,55.5
01/08/2014,69.,43.,56.
01/09/2014,68.,45.,56.5
01/10/2014,67.,42.,54.5
01/11/2014,71.,43.,57.
01/12/2014,69.,46.,57.5
01/13/2014,71.,41.,56.
01/14/2014,74.,41.,57.5
01/15/2014,77.,44.,60.5
01/16/2014,76.,44.,60.
01/17/2014,79.,44.,61.5
01/18/2014,75.,47.,61.
01/19/2014,76.,47.,61.5
01/20/2014,77.,47.,62.
01/21/2014,81.,46.,63.5
01/22/2014,78.,53.,65.5
01/23/2014,76.,47.,61.5
01/24/2014,70.,58.,64.
01/25/2014,75.,58.,66.5
01/26/2014,73.,50.,61.5
01/27/2014,75.,56.,65.5
01/28/2014,73.,47.,60.
01/29/2014,75.,47.,61.
01/30/2014,77.,52.,64.5
01/31/2014,70.,55.,62.5
02/01/2014,66.,52.,59.
02/02/2014,65.,42.,53.5
02/03/2014,61.,48.,54.5
02/04/2014,64.,41.,52.5
02/05/2014,66.,51.,58.5
02/06/2014,62.,47.,54.5
02/07/2014,69.,50.,59.5
02/08/2014,72.,50.,61.
02/09/2014,77.,50.,63.5
02/10/2014,78.,52.,65.
02/11/2014,78.,51.,64.5
02/12/2014,79.,50.,64.5
02/13/2014,82.,52.,67.
02/14/2014,85.,54.,69.5
02/15/2014,86.,53.,69.5
02/16/2014,84.,56.,70.
02/17/2014,88.,55.,71.5
02/18/2014,86.,57.,71.5
02/19/2014,82.,58.,70.
02/20/2014,77.,52.,64.5
02/21/2014,77.,53.,65.
02/22/2014,79.,50.,64.5
02/23/2014,82.,53.,67.5
02/24/2014,83.,53.,68.
02/25/2014,77.,58.,67.5
02/26/2014,81.,55.,68.
02/27/2014,81.,56.,68.5
02/28/2014,84.,58.,71.
03/01/2014,71.,55.,63.
03/02/2014,68.,53.,60.5
03/03/2014,75.,53.,64.
03/04/2014,76.,58.,67.
03/05/2014,82.,55.,68.5
03/06/2014,79.,58.,68.5
03/07/2014,81.,55.,68.
03/08/2014,80.,54.,67.
03/09/2014,81.,59.,70.
03/10/2014,81.,56.,68.5
03/11/2014,82.,55.,68.5
03/12/2014,83.,54.,68.5
03/13/2014,81.,61.,71.
03/14/2014,80.,62.,71.
03/15/2014,86.,55.,70.5
03/16/2014,82.,56.,69.
03/17/2014,87.,54.,70.5
03/18/2014,81.,61.,71.
03/19/2014,82.,54.,68.
03/20/2014,83.,55.,69.
03/21/2014,85.,56.,70.5
03/22/2014,82.,56.,69.
03/23/2014,84.,58.,71.
03/24/2014,89.,59.,74.
03/25/2014,89.,61.,75.
03/26/2014,80.,61.,70.5
03/27/2014,74.,56.,65.
03/28/2014,79.,55.,67.
03/29/2014,88.,57.,72.5
03/30/2014,83.,62.,72.5
03/31/2014,85.,55.,70.
04/01/2014,79.,57.,68.
04/02/2014,71.,55.,63.
04/03/2014,73.,50.,61.5
04/04/2014,80.,52.,66.
04/05/2014,78.,58.,68.
04/06/2014,83.,57.,70.
04/07/2014,89.,58.,73.5
04/08/2014,94.,62.,78.
04/09/2014,95.,65.,80.
04/10/2014,98.,65.,81.5
04/11/2014,96.,68.,82.
04/12/2014,89.,68.,78.5
04/13/2014,88.,61.,74.5
04/14/2014,85.,66.,75.5
04/15/2014,90.,60.,75.
04/16/2014,93.,60.,76.5
04/17/2014,94.,64.,79.
04/18/2014,82.,70.,76.
04/19/2014,89.,63.,76.
04/20/2014,92.,66.,79.
04/21/2014,98.,68.,83.
04/22/2014,97.,70.,83.5
04/23/2014,86.,70.,78.
04/24/2014,91.,62.,76.5
04/25/2014,94.,64.,79.
04/26/2014,76.,59.,67.5
04/27/2014,80.,57.,68.5
04/28/2014,88.,60.,74.
04/29/2014,86.,68.,77.
04/30/2014,87.,66.,76.5
05/01/2014,91.,70.,80.5
05/02/2014,95.,67.,81.
05/03/2014,102.,68.,85.
05/04/2014,101.,69.,85.
05/05/2014,98.,70.,84.
05/06/2014,87.,68.,77.5
05/07/2014,77.,59.,68.
05/08/2014,84.,63.,73.5
05/09/2014,88.,63.,75.5
05/10/2014,94.,65.,79.5
05/11/2014,82.,70.,76.
05/12/2014,88.,67.,77.5
05/13/2014,89.,69.,79.
05/14/2014,94.,70.,82.
05/15/2014,99.,69.,84.
05/16/2014,104.,71.,87.5
05/17/2014,104.,74.,89.
05/18/2014,101.,73.,87.
05/19/2014,100.,73.,86.5
05/20/2014,95.,72.,83.5
05/21/2014,91.,67.,79.
05/22/2014,92.,66.,79.
05/23/2014,90.,69.,79.5
05/24/2014,91.,69.,80.
05/25/2014,96.,77.,86.5
05/26/2014,104.,76.,90.
05/27/2014,107.,78.,92.5
05/28/2014,104.,79.,91.5
05/29/2014,99.,84.,91.5
05/30/2014,106.,79.,92.5
05/31/2014,108.,80.,94.
06/01/2014,106.,78.,92.
06/02/2014,110.,77.,93.5
06/03/2014,108.,81.,94.5
06/04/2014,107.,76.,91.5
06/05/2014,107.,76.,91.5
06/06/2014,107.,75.,91.
06/07/2014,105.,76.,90.5
06/08/2014,105.,79.,92.
06/09/2014,110.,79.,94.5
06/10/2014,109.,83.,96.
06/11/2014,106.,85.,95.5
06/12/2014,107.,80.,93.5
06/13/2014,108.,85.,96.5
06/14/2014,103.,83.,93.
06/15/2014,101.,75.,88.
06/16/2014,105.,75.,90.
06/17/2014,104.,83.,93.5
06/18/2014,100.,79.,89.5
06/19/2014,103.,76.,89.5
06/20/2014,109.,79.,94.
06/21/2014,108.,83.,95.5
06/22/2014,107.,83.,95.
06/23/2014,107.,78.,92.5
06/24/2014,105.,80.,92.5
06/25/2014,107.,81.,94.
06/26/2014,105.,80.,92.5
06/27/2014,103.,84.,93.5
06/28/2014,107.,82.,94.5
06/29/2014,109.,86.,97.5
06/30/2014,109.,87.,98.
07/01/2014,109.,86.,97.5
07/02/2014,109.,86.,97.5
07/03/2014,108.,79.,93.5
07/04/2014,98.,81.,89.5
07/05/2014,103.,84.,93.5
07/06/2014,105.,84.,94.5
07/07/2014,108.,88.,98.
07/08/2014,105.,86.,95.5
07/09/2014,101.,83.,92.
07/10/2014,105.,87.,96.
07/11/2014,107.,88.,97.5
07/12/2014,110.,88.,99.
07/13/2014,110.,80.,95.
07/14/2014,103.,81.,92.
07/15/2014,103.,86.,94.5
07/16/2014,107.,84.,95.5
07/17/2014,105.,86.,95.5
07/18/2014,105.,83.,94.
07/19/2014,104.,88.,96.
07/20/2014,106.,85.,95.5
07/21/2014,107.,85.,96.
07/22/2014,113.,89.,101.
07/23/2014,114.,94.,104.
07/24/2014,116.,93.,104.5
07/25/2014,109.,87.,98.
07/26/2014,108.,83.,95.5
07/27/2014,104.,83.,93.5
07/28/2014,107.,85.,96.
07/29/2014,110.,92.,101.
07/30/2014,111.,92.,101.5
07/31/2014,109.,87.,98.
08/01/2014,99.,81.,90.
08/02/2014,102.,78.,90.
08/03/2014,103.,80.,91.5
08/04/2014,105.,79.,92.
08/05/2014,105.,83.,94.
08/06/2014,108.,84.,96.
08/07/2014,105.,82.,93.5
08/08/2014,105.,85.,95.
08/09/2014,104.,84.,94.
08/10/2014,104.,84.,94.
08/11/2014,109.,87.,98.
08/12/2014,98.,77.,87.5
08/13/2014,95.,73.,84.
08/14/2014,102.,83.,92.5
08/15/2014,104.,83.,93.5
08/16/2014,106.,87.,96.5
08/17/2014,109.,88.,98.5
08/18/2014,98.,83.,90.5
08/19/2014,91.,74.,82.5
08/20/2014,98.,75.,86.5
08/21/2014,90.,71.,80.5
08/22/2014,93.,72.,82.5
08/23/2014,97.,76.,86.5
08/24/2014,103.,79.,91.
08/25/2014,101.,83.,92.
08/26/2014,100.,80.,90.
08/27/2014,103.,83.,93.
08/28/2014,106.,83.,94.5
08/29/2014,108.,83.,95.5
08/30/2014,111.,83.,97.
08/31/2014,109.,83.,96.
09/01/2014,108.,81.,94.5
09/02/2014,109.,82.,95.5
09/03/2014,108.,84.,96.
09/04/2014,107.,83.,95.
09/05/2014,101.,80.,90.5
09/06/2014,105.,86.,95.5
09/07/2014,104.,84.,94.
09/08/2014,90.,71.,80.5
09/09/2014,92.,79.,85.5
09/10/2014,97.,79.,88.
09/11/2014,100.,79.,89.5
09/12/2014,104.,78.,91.
09/13/2014,100.,83.,91.5
09/14/2014,102.,81.,91.5
09/15/2014,105.,87.,96.
09/16/2014,92.,80.,86.
09/17/2014,89.,78.,83.5
09/18/2014,96.,76.,86.
09/19/2014,98.,82.,90.
09/20/2014,99.,81.,90.
09/21/2014,99.,80.,89.5
09/22/2014,101.,80.,90.5
09/23/2014,102.,77.,89.5
09/24/2014,104.,77.,90.5
09/25/2014,103.,81.,92.
09/26/2014,101.,82.,91.5
09/27/2014,95.,69.,82.
09/28/2014,87.,71.,79.
09/29/2014,89.,67.,78.
09/30/2014,89.,66.,77.5
10/01/2014,91.,67.,79.
10/02/2014,92.,69.,80.5
10/03/2014,99.,67.,83.
10/04/2014,99.,69.,84.
10/05/2014,96.,69.,82.5
10/06/2014,93.,70.,81.5
10/07/2014,90.,72.,81.
10/08/2014,82.,69.,75.5
10/09/2014,84.,70.,77.
10/10/2014,89.,69.,79.
10/11/2014,92.,70.,81.
10/12/2014,94.,70.,82.
10/13/2014,90.,65.,77.5
10/14/2014,94.,65.,79.5
10/15/2014,90.,69.,79.5
10/16/2014,92.,67.,79.5
10/17/2014,89.,71.,80.
10/18/2014,90.,68.,79.
10/19/2014,94.,69.,81.5
10/20/2014,90.,66.,78.
10/21/2014,91.,69.,80.
10/22/2014,93.,67.,80.
10/23/2014,94.,67.,80.5
10/24/2014,96.,68.,82.
10/25/2014,96.,70.,83.
10/26/2014,89.,71.,80.
10/27/2014,88.,71.,79.5
10/28/2014,88.,65.,76.5
10/29/2014,91.,64.,77.5
10/30/2014,94.,64.,79.
10/31/2014,95.,67.,81.
11/01/2014,83.,69.,76.
11/02/2014,73.,60.,66.5
11/03/2014,75.,53.,64.
11/04/2014,81.,53.,67.
11/05/2014,85.,60.,72.5
11/06/2014,86.,60.,73.
11/07/2014,84.,59.,71.5
11/08/2014,90.,58.,74.
11/09/2014,87.,61.,74.
11/10/2014,84.,59.,71.5
11/11/2014,84.,58.,71.
11/12/2014,80.,60.,70.
11/13/2014,80.,61.,70.5
11/14/2014,73.,61.,67.
11/15/2014,77.,57.,67.
11/16/2014,71.,53.,62.
11/17/2014,71.,47.,59.
11/18/2014,74.,47.,60.5
11/19/2014,74.,50.,62.
11/20/2014,74.,48.,61.
11/21/2014,72.,53.,62.5
11/22/2014,72.,46.,59.
11/23/2014,74.,48.,61.
11/24/2014,71.,42.,56.5
11/25/2014,69.,46.,57.5
11/26/2014,74.,44.,59.
11/27/2014,87.,47.,67.
11/28/2014,84.,52.,68.
11/29/2014,80.,51.,65.5
11/30/2014,80.,53.,66.5
12/01/2014,73.,51.,62.
12/02/2014,70.,54.,62.
12/03/2014,76.,60.,68.
12/04/2014,68.,60.,64.
12/05/2014,72.,57.,64.5
12/06/2014,71.,57.,64.
12/07/2014,77.,51.,64.
12/08/2014,76.,55.,65.5
12/09/2014,78.,54.,66.
12/10/2014,77.,54.,65.5
12/11/2014,76.,56.,66.
12/12/2014,78.,57.,67.5
12/13/2014,66.,51.,58.5
12/14/2014,63.,46.,54.5
12/15/2014,64.,46.,55.
12/16/2014,65.,49.,57.
12/17/2014,61.,51.,56.
12/18/2014,62.,50.,56.
12/19/2014,64.,45.,54.5
12/20/2014,66.,45.,55.5
12/21/2014,65.,47.,56.
12/22/2014,66.,47.,56.5
12/23/2014,68.,47.,57.5
12/24/2014,66.,43.,54.5
12/25/2014,64.,45.,54.5
12/26/2014,57.,38.,47.5
12/27/2014,60.,35.,47.5
12/28/2014,60.,36.,48.
12/29/2014,61.,36.,48.5
12/30/2014,63.,37.,50.
12/31/2014,50.,36.,43.
01/01/2015,46.,35.,40.5
01/02/2015,54.,31.,42.5
01/03/2015,54.,34.,44.
01/04/2015,65.,35.,50.
01/05/2015,74.,40.,57.
01/06/2015,79.,44.,61.5
01/07/2015,81.,47.,64.
01/08/2015,71.,54.,62.5
01/09/2015,75.,51.,63.
01/10/2015,65.,54.,59.5
01/11/2015,72.,54.,63.
01/12/2015,67.,56.,61.5
01/13/2015,63.,51.,57.
01/14/2015,67.,46.,56.5
01/15/2015,72.,47.,59.5
01/16/2015,74.,49.,61.5
01/17/2015,73.,47.,60.
01/18/2015,75.,48.,61.5
01/19/2015,75.,50.,62.5
01/20/2015,75.,48.,61.5
01/21/2015,74.,53.,63.5
01/22/2015,65.,48.,56.5
01/23/2015,64.,43.,53.5
01/24/2015,77.,50.,63.5
01/25/2015,78.,48.,63.
01/26/2015,71.,53.,62.
01/27/2015,74.,53.,63.5
01/28/2015,75.,52.,63.5
01/29/2015,71.,58.,64.5
01/30/2015,60.,55.,57.5
01/31/2015,60.,53.,56.5
02/01/2015,69.,50.,59.5
02/02/2015,73.,48.,60.5
02/03/2015,76.,50.,63.
02/04/2015,77.,52.,64.5
02/05/2015,82.,52.,67.
02/06/2015,84.,54.,69.
02/07/2015,81.,53.,67.
02/08/2015,82.,55.,68.5
02/09/2015,83.,55.,69.
02/10/2015,83.,57.,70.
02/11/2015,81.,54.,67.5
02/12/2015,78.,58.,68.
02/13/2015,80.,55.,67.5
02/14/2015,83.,54.,68.5
02/15/2015,79.,63.,71.
02/16/2015,79.,55.,67.
02/17/2015,77.,55.,66.
02/18/2015,79.,50.,64.5
02/19/2015,80.,52.,66.
02/20/2015,79.,55.,67.
02/21/2015,79.,54.,66.5
02/22/2015,72.,56.,64.
02/23/2015,70.,59.,64.5
02/24/2015,67.,51.,59.
02/25/2015,72.,47.,59.5
02/26/2015,77.,51.,64.
02/27/2015,78.,50.,64.
02/28/2015,70.,60.,65.
03/01/2015,77.,61.,69.
03/02/2015,66.,52.,59.
03/03/2015,65.,47.,56.
03/04/2015,70.,47.,58.5
03/05/2015,75.,46.,60.5
03/06/2015,83.,51.,67.
03/07/2015,83.,55.,69.
03/08/2015,83.,55.,69.
03/09/2015,84.,56.,70.
03/10/2015,87.,58.,72.5
03/11/2015,87.,59.,73.
03/12/2015,86.,68.,77.
03/13/2015,88.,60.,74.
03/14/2015,88.,63.,75.5
03/15/2015,89.,63.,76.
03/16/2015,90.,65.,77.5
03/17/2015,91.,64.,77.5
03/18/2015,81.,62.,71.5
03/19/2015,70.,60.,65.
03/20/2015,81.,61.,71.
03/21/2015,85.,60.,72.5
03/22/2015,89.,60.,74.5
03/23/2015,88.,61.,74.5
03/24/2015,86.,59.,72.5
03/25/2015,88.,62.,75.
03/26/2015,89.,64.,76.5
03/27/2015,95.,63.,79.
03/28/2015,95.,64.,79.5
03/29/2015,97.,65.,81.
03/30/2015,96.,70.,83.
03/31/2015,95.,68.,81.5
04/01/2015,91.,67.,79.
04/02/2015,87.,64.,75.5
04/03/2015,86.,60.,73.
04/04/2015,89.,62.,75.5
04/05/2015,89.,61.,75.
04/06/2015,86.,61.,73.5
04/07/2015,84.,58.,71.
04/08/2015,78.,61.,69.5
04/09/2015,83.,54.,68.5
04/10/2015,87.,57.,72.
04/11/2015,86.,60.,73.
04/12/2015,86.,65.,75.5
04/13/2015,90.,63.,76.5
04/14/2015,94.,67.,80.5
04/15/2015,84.,65.,74.5
04/16/2015,75.,56.,65.5
04/17/2015,82.,55.,68.5
04/18/2015,90.,59.,74.5
04/19/2015,92.,62.,77.
04/20/2015,93.,65.,79.
04/21/2015,91.,65.,78.
04/22/2015,89.,65.,77.
04/23/2015,83.,62.,72.5
04/24/2015,78.,62.,70.
04/25/2015,81.,56.,68.5
04/26/2015,75.,54.,64.5
04/27/2015,87.,57.,72.
04/28/2015,93.,68.,80.5
04/29/2015,96.,71.,83.5
04/30/2015,99.,70.,84.5
05/01/2015,101.,70.,85.5
05/02/2015,98.,72.,85.
05/03/2015,96.,75.,85.5
05/04/2015,85.,65.,75.
05/05/2015,86.,67.,76.5
05/06/2015,90.,69.,79.5
05/07/2015,86.,65.,75.5
05/08/2015,75.,61.,68.
05/09/2015,77.,57.,67.
05/10/2015,89.,61.,75.
05/11/2015,96.,67.,81.5
05/12/2015,91.,70.,80.5
05/13/2015,91.,69.,80.
05/14/2015,87.,70.,78.5
05/15/2015,76.,57.,66.5
05/16/2015,75.,57.,66.
05/17/2015,86.,64.,75.
05/18/2015,90.,65.,77.5
05/19/2015,87.,65.,76.
05/20/2015,93.,67.,80.
05/21/2015,91.,72.,81.5
05/22/2015,82.,66.,74.
05/23/2015,83.,64.,73.5
05/24/2015,85.,66.,75.5
05/25/2015,92.,67.,79.5
05/26/2015,96.,71.,83.5
05/27/2015,97.,73.,85.
05/28/2015,98.,71.,84.5
05/29/2015,103.,73.,88.
05/30/2015,105.,74.,89.5
05/31/2015,107.,78.,92.5
06/01/2015,105.,78.,91.5
06/02/2015,104.,76.,90.
06/03/2015,102.,74.,88.
06/04/2015,97.,73.,85.
06/05/2015,90.,72.,81.
06/06/2015,97.,73.,85.
06/07/2015,100.,71.,85.5
06/08/2015,105.,78.,91.5
06/09/2015,95.,83.,89.
06/10/2015,95.,80.,87.5
06/11/2015,100.,82.,91.
06/12/2015,104.,78.,91.
06/13/2015,105.,80.,92.5
06/14/2015,107.,83.,95.
06/15/2015,112.,86.,99.
06/16/2015,112.,85.,98.5
06/17/2015,114.,86.,100.
06/18/2015,115.,86.,100.5
06/19/2015,114.,85.,99.5
06/20/2015,112.,80.,96.
06/21/2015,109.,88.,98.5
06/22/2015,109.,85.,97.
06/23/2015,111.,87.,99.
06/24/2015,112.,87.,99.5
06/25/2015,110.,90.,100.
06/26/2015,107.,89.,98.
06/27/2015,108.,90.,99.
06/28/2015,110.,87.,98.5
06/29/2015,110.,86.,98.
06/30/2015,107.,85.,96.
07/01/2015,106.,84.,95.
07/02/2015,106.,88.,97.
07/03/2015,100.,82.,91.
07/04/2015,106.,85.,95.5
07/05/2015,102.,84.,93.
07/06/2015,104.,78.,91.
07/07/2015,108.,85.,96.5
07/08/2015,109.,87.,98.
07/09/2015,102.,83.,92.5
07/10/2015,104.,78.,91.
07/11/2015,106.,85.,95.5
07/12/2015,106.,84.,95.
07/13/2015,108.,88.,98.
07/14/2015,109.,88.,98.5
07/15/2015,106.,87.,96.5
07/16/2015,107.,87.,97.
07/17/2015,104.,80.,92.
07/18/2015,100.,76.,88.
07/19/2015,97.,77.,87.
07/20/2015,102.,84.,93.
07/21/2015,106.,85.,95.5
07/22/2015,107.,86.,96.5
07/23/2015,105.,84.,94.5
07/24/2015,104.,87.,95.5
07/25/2015,109.,88.,98.5
07/26/2015,108.,86.,97.
07/27/2015,106.,86.,96.
07/28/2015,106.,88.,97.
07/29/2015,100.,87.,93.5
07/30/2015,106.,85.,95.5
07/31/2015,110.,78.,94.
08/01/2015,103.,80.,91.5
08/02/2015,108.,86.,97.
08/03/2015,110.,87.,98.5
08/04/2015,111.,88.,99.5
08/05/2015,112.,89.,100.5
08/06/2015,106.,92.,99.
08/07/2015,107.,79.,93.
08/08/2015,102.,80.,91.
08/09/2015,107.,86.,96.5
08/10/2015,105.,87.,96.
08/11/2015,97.,76.,86.5
08/12/2015,108.,80.,94.
08/13/2015,114.,89.,101.5
08/14/2015,117.,93.,105.
08/15/2015,115.,93.,104.
08/16/2015,112.,93.,102.5
08/17/2015,108.,91.,99.5
08/18/2015,107.,88.,97.5
08/19/2015,107.,86.,96.5
08/20/2015,107.,88.,97.5
08/21/2015,107.,89.,98.
08/22/2015,105.,88.,96.5
08/23/2015,107.,87.,97.
08/24/2015,108.,88.,98.
08/25/2015,100.,84.,92.
08/26/2015,106.,84.,95.
08/27/2015,108.,82.,95.
08/28/2015,109.,81.,95.
08/29/2015,111.,80.,95.5
08/30/2015,108.,83.,95.5
08/31/2015,106.,77.,91.5
09/01/2015,99.,79.,89.
09/02/2015,101.,84.,92.5
09/03/2015,100.,77.,88.5
09/04/2015,98.,76.,87.
09/05/2015,95.,81.,88.
09/06/2015,104.,83.,93.5
09/07/2015,98.,85.,91.5
09/08/2015,105.,85.,95.
09/09/2015,96.,84.,90.
09/10/2015,93.,81.,87.
09/11/2015,102.,78.,90.
09/12/2015,107.,83.,95.
09/13/2015,103.,78.,90.5
09/14/2015,98.,76.,87.
09/15/2015,97.,79.,88.
09/16/2015,98.,78.,88.
09/17/2015,98.,76.,87.
09/18/2015,101.,77.,89.
09/19/2015,103.,79.,91.
09/20/2015,103.,82.,92.5
09/21/2015,92.,76.,84.
09/22/2015,93.,74.,83.5
09/23/2015,97.,72.,84.5
09/24/2015,104.,77.,90.5
09/25/2015,103.,82.,92.5
09/26/2015,105.,82.,93.5
09/27/2015,104.,81.,92.5
09/28/2015,104.,80.,92.
09/29/2015,103.,79.,91.
09/30/2015,106.,78.,92.
10/01/2015,106.,77.,91.5
10/02/2015,98.,75.,86.5
10/03/2015,95.,70.,82.5
10/04/2015,95.,70.,82.5
10/05/2015,89.,68.,78.5
10/06/2015,80.,65.,72.5
10/07/2015,83.,64.,73.5
10/08/2015,92.,66.,79.
10/09/2015,95.,74.,84.5
10/10/2015,95.,73.,84.
10/11/2015,98.,74.,86.
10/12/2015,97.,75.,86.
10/13/2015,98.,75.,86.5
10/14/2015,100.,76.,88.
10/15/2015,96.,76.,86.
10/16/2015,97.,74.,85.5
10/17/2015,89.,72.,80.5
10/18/2015,92.,71.,81.5
10/19/2015,86.,68.,77.
10/20/2015,81.,67.,74.
10/21/2015,77.,64.,70.5
10/22/2015,79.,61.,70.
10/23/2015,84.,63.,73.5
10/24/2015,90.,64.,77.
10/25/2015,88.,69.,78.5
10/26/2015,91.,67.,79.
10/27/2015,89.,65.,77.
10/28/2015,87.,68.,77.5
10/29/2015,81.,65.,73.
10/30/2015,79.,60.,69.5
10/31/2015,83.,57.,70.
11/01/2015,85.,59.,72.
11/02/2015,88.,61.,74.5
11/03/2015,83.,63.,73.
11/04/2015,69.,54.,61.5
11/05/2015,66.,50.,58.
11/06/2015,74.,48.,61.
11/07/2015,80.,50.,65.
11/08/2015,83.,56.,69.5
11/09/2015,81.,56.,68.5
11/10/2015,71.,55.,63.
11/11/2015,69.,48.,58.5
11/12/2015,77.,46.,61.5
11/13/2015,80.,50.,65.
11/14/2015,78.,52.,65.
11/15/2015,66.,57.,61.5
11/16/2015,60.,51.,55.5
11/17/2015,63.,45.,54.
11/18/2015,66.,45.,55.5
11/19/2015,76.,46.,61.
11/20/2015,79.,50.,64.5
11/21/2015,82.,50.,66.
11/22/2015,80.,55.,67.5
11/23/2015,81.,54.,67.5
11/24/2015,79.,53.,66.
11/25/2015,72.,57.,64.5
11/26/2015,64.,50.,57.
11/27/2015,63.,42.,52.5
11/28/2015,63.,42.,52.5
11/29/2015,62.,41.,51.5
11/30/2015,61.,39.,50.
12/01/2015,65.,38.,51.5
12/02/2015,71.,38.,54.5
12/03/2015,77.,42.,59.5
12/04/2015,73.,47.,60.
12/05/2015,75.,46.,60.5
12/06/2015,79.,44.,61.5
12/07/2015,79.,50.,64.5
12/08/2015,75.,48.,61.5
12/09/2015,73.,49.,61.
12/10/2015,78.,50.,64.
12/11/2015,67.,54.,60.5
12/12/2015,62.,46.,54.
12/13/2015,61.,40.,50.5
12/14/2015,55.,43.,49.
12/15/2015,55.,37.,46.
12/16/2015,56.,35.,45.5
12/17/2015,58.,36.,47.
12/18/2015,71.,38.,54.5
12/19/2015,66.,47.,56.5
12/20/2015,65.,44.,54.5
12/21/2015,62.,43.,52.5
12/22/2015,57.,45.,51.
12/23/2015,67.,53.,60.
12/24/2015,67.,52.,59.5
12/25/2015,61.,43.,52.
12/26/2015,56.,37.,46.5
12/27/2015,59.,35.,47.
12/28/2015,59.,38.,48.5
12/29/2015,56.,42.,49.
12/30/2015,60.,37.,48.5
12/31/2015,62.,35.,48.5
01/01/2016,67.,36.,51.5
01/02/2016,70.,47.,58.5
01/03/2016,72.,53.,62.5
01/04/2016,62.,53.,57.5
